#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-04-10T06:16:08 [V7.4.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-04-10T06:16:08	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-out.add=_Glon,_Glat&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=VIII/65/nvss&-order=I&-out=Field&-out=Xpos&-out=Ypos&-out=NVSS&-out=RAJ2000&-out=DEJ2000&DEJ2000=&gt;-30 & &lt;0&-out=e_RAJ2000&-out=e_DEJ2000&-out=S1.4&S1.4=&gt;100&-out=e_S1.4&-out.all=2&-out=l_MajAxis&-out=MajAxis&-out=l_MinAxis&-out=MinAxis&-out=PA&-out=e_MajAxis&-out=e_MinAxis&-out=e_PA&-out=f_resFlux&-out=resFlux&-out=polFlux&-out=polPA&-out=e_polFlux&-out=e_polPA&-out=Image&Image=Image&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_8065
#Name: VIII/65
#Title: 1.4GHz NRAO VLA Sky Survey (NVSS) (Condon+ 1998)
#INFO	ivoid=ivo://cds.vizier/viii/65	    IVOID of underlying data collection
#INFO	creator=Condon J.J.	    First author or institution
#INFO	cites=bibcode:1998AJ....115.1693C	    Article or Data origin sources
#INFO	editor=Astronomical Journal (AAS)	    Editor name (article)
#INFO	original_date=1998	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VIII/65	    Dataset landing page
#INFO	publication_date=2007-12-13	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	G:	galactic
#Table	VIII_65_nvss:
#Name: VIII/65/nvss
#Title: The NVSS Catalog
#Column	_Glon	(F11.7)	Galactic longitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lon]
#Column	_Glat	(F11.7)	Galactic latitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lat]
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	Field	(a8)	Name of the original survey image field from which the component was derived.	[ucd=obs.field]
#Column	Xpos	(F7.2)	X position (RA direction) of the radio source	[ucd=pos.cartesian.x;instr.det]
#Column	Ypos	(F7.2)	Y position (Dec direction) of the radio source	[ucd=pos.cartesian.y;instr.det]
#Column	NVSS	(a14)	Source name (1)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(A11)	Right Ascension J2000 (2)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Declination J2000 (2)	[ucd=pos.eq.dec;meta.main]
#Column	e_RAJ2000	(F5.2)	Mean error on RA	[ucd=stat.error;pos.eq.ra]
#Column	e_DEJ2000	(F4.1)	Mean error on Dec	[ucd=stat.error;pos.eq.dec]
#Column	S1.4	(F8.1)	Integrated 1.4GHz flux density of radio source	[ucd=phot.flux.density;em.radio.750-1500MHz]
#Column	e_S1.4	(F7.1)	Mean error on S1.4	[ucd=stat.error]
#Column	l_MajAxis	(A1)	Limit flag on MajAxis	[ucd=meta.code.error;phys.angSize]
#Column	MajAxis	(F5.1)	Fitted (deconvolved) major axis of radio source	[ucd=phys.angSize;em.radio;meta.modelled]
#Column	l_MinAxis	(A1)	Limit flag on MinAxis	[ucd=meta.code.error;phys.angSize]
#Column	MinAxis	(F5.1)	Fitted (deconvolved) minor axis of radio source	[ucd=phys.angSize;em.radio;meta.modelled]
#Column	PA	(F5.1)	[-90, 90]? Position angle of fitted major axis	[ucd=pos.posAng;meta.modelled]
#Column	e_MajAxis	(F4.1)	? Mean error on MajAxis	[ucd=stat.error;phys.angSize]
#Column	e_MinAxis	(F4.1)	? Mean error on MinAxis	[ucd=stat.error;phys.angSize]
#Column	e_PA	(F4.1)	? Mean error on PA	[ucd=stat.error]
#Column	f_resFlux	(A2)	[PS* ] Residual Code (3)	[ucd=meta.code]
#Column	resFlux	(I4)	? Peak residual flux, in mJy/beam (3)	[ucd=phot.flux.density;em.radio]
#Column	polFlux	(F6.2)	? Integrated linearly polarized flux density	[ucd=phot.flux.density]
#Column	polPA	(F5.1)	[-90,90]? The position angle of polFlux (4)	[ucd=pos.posAng;phys.polarization]
#Column	e_polFlux	(F5.2)	? Mean error on polFlux	[ucd=stat.error]
#Column	e_polPA	(F4.1)	? Mean error on polPA	[ucd=stat.error]
#Column	Image	(a5)	FITS Image of the target, about 200x200 pixels of 5x5arcsec (or consult http://www.cv.nrao.edu/nvss/postage.shtml)	[ucd=meta.ref.url]
_Glon	_Glat	_RAJ2000	_DEJ2000	Field	Xpos	Ypos	NVSS	RAJ2000	DEJ2000	e_RAJ2000	e_DEJ2000	S1.4	e_S1.4	l_MajAxis	MajAxis	l_MinAxis	MinAxis	PA	e_MajAxis	e_MinAxis	e_PA	f_resFlux	resFlux	polFlux	polPA	e_polFlux	e_polPA	Image
264.7368297	+31.7490803	158.6367083	-20.7840278	C1040M20	 817.87	 323.59	103432-204702 	10 34 32.81	-20 47 02.5	 0.03	 0.6	   123.2	    4.3	 	 24.3	<	 17.9	 68.1	 2.0	    	 1.9	  	    	  3.68	-83.8	 0.58	 2.7	Image
254.5704286	+41.8081281	158.6411250	 -7.8623056	C1040M08	 835.03	 545.51	103433-075144 	10 34 33.87	-07 51 44.3	 0.03	 0.6	   171.8	    5.2	<	 18.0	<	 15.4	     	    	    	    	  	    	  0.20	-12.1	 0.46	43.7	Image
259.2266093	+37.6688051	158.6599583	-13.3334444	C1040M12	 824.91	 192.23	103438-132000 	10 34 38.39	-13 20 00.4	 0.03	 0.6	   174.8	    6.2	 	 15.5	<	 14.4	-88.3	 2.9	    	 2.4	  	    	  7.16	-17.1	 0.46	 1.2	Image
251.6593245	+44.1449043	158.6862500	 -4.7012778	C1040M04	 826.21	 344.44	103444-044204 	10 34 44.70	-04 42 04.6	 0.03	 0.6	   122.7	    3.7	<	 16.9	<	 15.9	     	    	    	    	  	    	 17.39	-79.8	 0.45	 0.5	Image
269.7056219	+25.5661353	158.6898750	-28.3470556	C1040M28	 788.70	 428.21	103445-282049 	10 34 45.57	-28 20 49.4	 0.03	 0.6	   261.3	    8.3	 	 57.9	<	 14.0	  7.0	 1.2	    	 0.2	P*	 136	 22.38	  3.1	 1.11	 0.6	Image
258.9364206	+38.0477939	158.7242083	-12.8950278	C1040M12	 810.44	 297.50	103453-125342 	10 34 53.81	-12 53 42.1	 0.03	 0.6	   112.9	    3.4	<	 16.5	<	 14.2	     	    	    	    	  	    	 -0.16	     	 0.42	    	Image
263.3826450	+33.4457795	158.7310417	-18.7414167	C1040M20	 800.38	 813.93	103455-184429 	10 34 55.45	-18 44 29.1	 0.03	 0.6	   105.6	    3.2	<	 16.5	<	 14.1	     	    	    	    	  	    	 -0.11	     	 0.44	    	Image
257.0085778	+39.8873295	158.7573750	-10.5225000	C1040M12	 805.19	 866.89	103501-103121 	10 35 01.77	-10 31 21.0	 0.03	 0.6	   125.6	    3.8	<	 18.4	<	 17.5	     	    	    	    	  	    	  0.86	-18.3	 0.45	10.1	Image
264.4348694	+32.2940856	158.7588750	-20.1928611	C1040M20	 791.53	 465.67	103502-201134 	10 35 02.13	-20 11 34.3	 0.03	 0.6	   914.6	   27.4	<	 18.3	<	 17.4	     	    	    	    	P*	 105	 48.90	 76.2	 0.48	 0.2	Image
265.8367339	+30.7683907	158.8413333	-22.1291944	C1040M24	 769.58	 960.85	103521-220745 	10 35 21.92	-22 07 45.1	 0.03	 0.6	   322.5	    9.7	<	 17.5	<	 15.9	     	    	    	    	  	    	 20.06	-39.6	 0.47	 0.5	Image
267.1264754	+29.1958232	158.8524167	-24.0581111	C1040M24	 763.48	 498.02	103524-240329 	10 35 24.58	-24 03 29.2	 0.03	 0.6	   241.3	    7.3	<	 16.7	<	 16.1	     	    	    	    	  	    	 -0.11	     	 0.47	    	Image
260.2489172	+36.9682057	158.8592500	-14.3890833	C1040M16	 777.17	 898.84	103526-142320 	10 35 26.22	-14 23 20.7	 0.03	 0.6	   104.8	    3.2	<	 18.2	<	 16.8	     	    	    	    	  	    	  0.60	-28.6	 0.46	14.7	Image
253.9264230	+42.6823759	158.8802083	 -6.8951667	C1040M08	 778.78	 777.78	103531-065342 	10 35 31.25	-06 53 42.6	 0.03	 0.6	   113.2	    3.4	<	 17.6	<	 16.8	     	    	    	    	  	    	  3.09	-22.7	 0.46	 2.9	Image
258.1148074	+39.0714742	158.8853333	-11.6967500	C1040M12	 773.95	 585.24	103532-114148 	10 35 32.48	-11 41 48.3	 0.03	 0.6	   103.1	    3.6	 	 25.0	<	 15.3	 -3.5	 2.0	    	 1.7	P*	  24	  8.55	 73.1	 0.54	 1.1	Image
249.6741932	+45.8459575	158.8910833	 -2.5054167	C1040M04	 777.87	 871.47	103533-023019 	10 35 33.86	-02 30 19.5	 0.03	 0.6	   356.0	   10.7	<	 18.3	<	 17.0	     	    	    	    	  	    	 11.20	 31.1	 0.47	 0.8	Image
250.7489183	+45.1058463	158.8975833	 -3.5616389	C1040M04	 776.05	 618.02	103535-033341 	10 35 35.42	-03 33 41.9	 0.03	 0.6	   233.9	    8.2	 	 18.8	<	 17.7	 70.7	 2.4	    	 1.8	P*	  34	 17.99	 -2.0	 0.53	 0.5	Image
253.7189276	+42.8736018	158.8978750	 -6.6513333	C1040M08	 774.71	 836.29	103535-063904 	10 35 35.49	-06 39 04.8	 0.03	 0.6	   165.8	    5.0	<	 18.9	<	 16.5	     	    	    	    	  	    	  2.32	 32.4	 0.47	 3.9	Image
249.5360564	+45.9817374	158.9208750	 -2.3417500	C1040M04	 770.75	 910.74	103541-022030 	10 35 41.01	-02 20 30.3	 0.03	 0.6	   357.3	   10.7	<	 18.5	<	 16.9	     	    	    	    	  	    	  0.64	 -7.2	 0.47	14.1	Image
264.6289107	+32.3295699	158.9223750	-20.2608056	C1040M20	 754.61	 449.62	103541-201538 	10 35 41.37	-20 15 38.9	 0.03	 0.6	   199.5	    6.6	 	 37.9	<	 19.6	-62.8	 1.4	    	 0.6	P*	  63	  3.67	 -4.4	 0.79	 3.2	Image
269.9614816	+25.6112749	158.9368750	-28.4369167	C1040M28	 736.35	 407.16	103544-282612 	10 35 44.85	-28 26 12.9	 0.03	 0.6	   168.8	    5.1	<	 15.8	<	 15.5	     	    	    	    	  	    	  5.94	-62.1	 0.44	 1.5	Image
254.5363978	+42.2803706	158.9421250	 -7.4953333	C1040M08	 763.70	 633.78	103546-072943 	10 35 46.11	-07 29 43.2	 0.03	 0.6	   198.7	    7.0	 	 18.2	<	 16.2	 23.8	 2.5	    	 1.7	  	    	  8.56	 62.8	 0.51	 1.1	Image
257.7980708	+39.4898601	158.9675000	-11.2185556	C1040M12	 755.05	 700.08	103552-111306 	10 35 52.20	-11 13 06.8	 0.03	 0.6	   774.6	   24.5	 	 56.8	<	 18.2	-69.6	 1.2	    	 0.1	S*	 169	 34.33	 37.8	 1.12	 0.4	Image
264.0277792	+33.1318966	158.9917083	-19.3146667	C1040M20	 740.36	 676.78	103558-191852 	10 35 58.01	-19 18 52.8	 0.03	 0.6	   111.4	    4.0	 	 16.1	<	 15.0	 76.4	 2.8	    	 3.8	  	    	  1.35	 51.8	 0.48	 6.8	Image
257.0675347	+40.2092268	159.0049167	-10.3071389	C1040M12	 746.95	 918.79	103601-101825 	10 36 01.18	-10 18 25.7	 0.03	 0.6	   194.7	    6.8	 	 19.5	<	 18.1	 77.8	 2.3	    	 2.1	P*	  40	  8.65	 75.9	 0.51	 1.1	Image
257.0727857	+40.2223997	159.0167083	-10.2997222	C1040M12	 744.17	 920.58	103604-101759 	10 36 04.01	-10 17 59.0	 0.03	 0.6	   278.3	   10.8	 	 20.5	 	 14.6	 71.9	 2.2	 3.0	 2.0	S*	  34	 26.80	-78.0	 0.54	 0.4	Image
268.1755025	+28.1644707	159.0450833	-25.4292500	C1040M24	 718.96	 169.31	103610-252545 	10 36 10.82	-25 25 45.3	 0.03	 0.6	   292.2	    9.9	 	 30.2	<	 19.5	 15.3	 1.6	    	 0.6	P*	  63	 32.94	 71.0	 0.69	 0.3	Image
251.7288102	+44.6128190	159.0487917	 -4.3999444	C1040M04	 739.61	 416.87	103611-042359 	10 36 11.71	-04 23 59.8	 0.03	 0.6	   263.7	    7.9	<	 17.9	<	 16.2	     	    	    	    	  	    	 -0.03	     	 0.46	    	Image
268.1714138	+28.1827067	159.0531250	-25.4121389	C1040M24	 717.26	 173.42	103612-252443 	10 36 12.75	-25 24 43.7	 0.03	 0.6	   281.0	    9.5	 	 31.5	<	 18.2	 24.3	 1.6	    	 0.5	P*	  63	 25.76	-72.6	 0.69	 0.4	Image
268.6976835	+27.5300491	159.0754167	-26.2134167	C1040M28	 711.07	 940.95	103618-261248 	10 36 18.10	-26 12 48.3	 0.03	 0.6	   528.0	   15.8	<	 18.2	<	 16.3	     	    	    	    	  	    	  1.57	 58.3	 0.46	 5.7	Image
261.3073654	+36.2819326	159.1112917	-15.4536111	C1040M16	 717.57	 643.69	103626-152713 	10 36 26.71	-15 27 13.0	 0.03	 0.6	   135.9	    5.4	 	 20.9	 	 14.8	-30.5	 2.2	 3.0	 3.7	S*	  59	  8.90	-59.2	 0.56	 1.1	Image
254.4189031	+42.6319271	159.1154167	 -7.1766389	C1040M08	 722.63	 710.36	103627-071035 	10 36 27.70	-07 10 35.9	 0.03	 0.6	   243.1	    8.6	 	 15.8	<	 16.8	-65.0	 2.8	    	 2.4	  	    	 14.20	 47.3	 0.50	 0.7	Image
268.5410270	+27.8279026	159.1324583	-25.8888611	C1040M24	 699.31	  59.17	103631-255319 	10 36 31.79	-25 53 19.9	 0.03	 0.6	   379.8	   11.4	<	 19.7	<	 16.7	     	    	    	    	  	    	  0.87	 53.9	 0.50	10.8	Image
258.9593885	+38.6769459	159.1469583	-12.4196111	C1040M12	 711.93	 411.97	103635-122510 	10 36 35.27	-12 25 10.6	 0.03	 0.6	   214.4	    7.6	 	 14.1	<	 16.7	-16.5	 3.1	    	 3.5	  	    	 10.92	 13.6	 0.46	 0.8	Image
269.1089580	+27.0995875	159.1470000	-26.7744167	C1040M28	 694.76	 806.47	103635-264627 	10 36 35.28	-26 46 27.9	 0.04	 0.6	   124.6	    4.1	 	 47.8	<	 18.4	-86.2	 1.4	    	 0.6	P*	  68	  5.47	-22.4	 0.95	 2.3	Image
264.6234087	+32.7287607	159.1680833	-19.9350278	C1040M20	 699.69	 528.12	103640-195606 	10 36 40.34	-19 56 06.1	 0.03	 0.6	   583.1	   20.5	 	 15.6	<	 17.1	 32.0	 2.8	    	 1.1	  	    	 17.40	 15.2	 0.50	 0.5	Image
270.8579193	+24.7432930	159.1702917	-29.6073333	C1040M28	 685.12	 126.70	103640-293626 	10 36 40.87	-29 36 26.4	 0.04	 0.6	   262.6	    9.9	 	 26.6	 	 17.9	-86.8	 1.8	 2.5	 1.3	P*	  50	  1.34	 79.1	 0.66	 8.0	Image
253.5082973	+43.4389654	159.1707500	 -6.1320000	C1040M08	 709.87	 961.03	103640-060755 	10 36 40.98	-06 07 55.2	 0.03	 0.6	   116.1	    4.1	 	 20.6	<	 16.1	 68.0	 2.3	    	 2.4	  	    	  3.74	 54.0	 0.53	 2.6	Image
253.5009212	+43.4848361	159.1981667	 -6.0947222	C1040M08	 703.35	 969.99	103647-060541 	10 36 47.56	-06 05 41.0	 0.03	 0.6	   143.2	    4.3	<	 18.3	<	 17.1	     	    	    	    	  	    	  0.19	-21.5	 0.47	46.7	Image
266.0890584	+31.1248779	159.2540417	-21.9631111	C1040M20	 678.03	  41.57	103700-215747 	10 37 00.97	-21 57 47.2	 0.03	 0.6	   105.6	    4.1	 	 31.5	 	 17.6	-17.6	 1.7	 2.6	 1.9	S*	  36	  2.67	 59.9	 0.73	 4.2	Image
257.3580320	+40.3505397	159.2695833	-10.3430000	C1040M12	 684.40	 910.44	103704-102034 	10 37 04.70	-10 20 34.8	 0.03	 0.6	   198.8	    7.1	 	 14.1	<	 14.0	 74.9	 3.1	    	 2.3	S*	 130	  4.64	-10.3	 0.44	 1.9	Image
269.2432567	+27.1546282	159.2926250	-26.7948056	C1040M28	 663.53	 801.78	103710-264741 	10 37 10.23	-26 47 41.3	 0.03	 0.6	   460.6	   13.8	<	 16.8	<	 15.5	     	    	    	    	  	    	  1.52	 42.6	 0.45	 5.8	Image
268.7373929	+27.8346871	159.2969583	-25.9800556	C1040M24	 663.67	  37.50	103711-255848 	10 37 11.27	-25 58 48.2	 0.03	 0.6	   195.2	    6.9	 	 18.5	<	 16.7	  0.2	 2.4	    	 1.9	  	    	  4.32	 -5.5	 0.53	 2.3	Image
264.0756364	+33.5787314	159.3055417	-18.9779722	C1040M20	 669.61	 757.94	103713-185840 	10 37 13.33	-18 58 40.7	 0.03	 0.6	   115.3	    4.0	 	 26.3	<	 17.4	 32.5	 1.9	    	 1.6	  	    	  1.81	-70.4	 0.60	 5.6	Image
270.9521874	+24.8459879	159.3170417	-29.5675278	C1040M28	 654.56	 136.43	103716-293403 	10 37 16.09	-29 34 03.1	 0.03	 0.6	  1112.8	   33.4	<	 17.8	<	 16.3	     	    	    	    	  	    	 13.97	-78.4	 0.46	 0.6	Image
266.9945786	+30.1251159	159.3270833	-23.2288611	C1040M24	 660.41	 697.71	103718-231343 	10 37 18.50	-23 13 43.9	 0.03	 0.6	   104.0	    3.2	<	 18.3	<	 16.1	     	    	    	    	  	    	  1.40	-81.8	 0.48	 6.6	Image
264.7576931	+32.8476137	159.3394583	-19.9048611	C1040M20	 661.05	 535.53	103721-195417 	10 37 21.47	-19 54 17.5	 0.04	 0.6	   107.7	    3.7	 	 32.0	<	 16.4	 64.8	 1.7	    	 1.2	  	    	 12.63	-79.0	 0.66	 0.8	Image
270.7170344	+25.2272142	159.3490000	-29.1316944	C1040M28	 648.47	 241.04	103723-290754 	10 37 23.76	-29 07 54.1	 0.03	 0.6	   740.9	   26.0	 	 16.3	<	 16.5	-40.4	 2.7	    	 0.6	  	    	  9.34	 38.8	 0.49	 1.0	Image
264.2215694	+33.4870894	159.3522917	-19.1237222	C1040M20	 658.87	 723.01	103724-190725 	10 37 24.55	-19 07 25.4	 0.03	 0.6	   121.2	    4.7	 	 29.5	 	 17.1	-47.9	 1.8	 2.7	 2.0	P*	  36	  5.46	 66.8	 0.69	 2.0	Image
270.9354962	+24.9699412	159.3795833	-29.4551389	C1040M28	 641.65	 163.46	103731-292718 	10 37 31.10	-29 27 18.5	 0.03	 0.6	   188.0	    5.7	<	 18.5	<	 16.9	     	    	    	    	  	    	  1.64	 60.5	 0.47	 5.5	Image
266.3584839	+31.0416020	159.4063333	-22.1637500	C1040M24	 643.95	 953.34	103737-220949 	10 37 37.52	-22 09 49.5	 0.03	 0.6	   187.1	    6.6	 	 17.6	<	 19.7	  5.0	 2.5	    	 4.1	P*	  78	  8.30	-26.5	 0.55	 1.2	Image
262.7911769	+35.1835664	159.4144167	-17.0574722	C1040M16	 646.36	 259.02	103739-170326 	10 37 39.46	-17 03 26.9	 0.03	 0.6	   286.1	    9.6	 	 33.3	<	 17.6	 -7.4	 1.5	    	 0.4	P*	  48	  8.24	 87.7	 0.68	 1.3	Image
269.5295230	+26.9687878	159.4161250	-27.0904444	C1040M28	 636.75	 730.98	103739-270525 	10 37 39.87	-27 05 25.6	 0.03	 0.6	   218.2	    6.6	<	 18.5	<	 17.5	     	    	    	    	  	    	  8.87	-66.7	 0.47	 1.0	Image
253.9365556	+43.4751412	159.4253333	 -6.3161111	C1040M08	 649.08	 916.97	103742-061858 	10 37 42.08	-06 18 58.0	 0.03	 0.6	   135.1	    4.7	 	 26.6	<	 18.0	-68.3	 1.9	    	 1.4	  	    	 10.56	-26.5	 0.61	 1.0	Image
270.3300457	+25.8912384	159.4270000	-28.3846111	C1040M28	 632.99	 420.41	103742-282304 	10 37 42.48	-28 23 04.6	 0.03	 0.6	   409.0	   12.3	<	 19.7	<	 18.1	     	    	    	    	P*	  55	  5.30	 48.1	 0.49	 1.7	Image
264.5233798	+33.2959730	159.4492917	-19.4264444	C1040M20	 636.65	 650.44	103747-192535 	10 37 47.83	-19 25 35.2	 0.03	 0.6	   237.9	    7.2	<	 15.6	<	 14.9	     	    	    	    	  	    	  4.34	-42.7	 0.44	 2.0	Image
259.4956755	+38.6316180	159.4509167	-12.7186667	C1040M12	 640.54	 340.39	103748-124307 	10 37 48.22	-12 43 07.2	 0.03	 0.6	   140.2	    4.2	<	 16.5	<	 15.8	     	    	    	    	  	    	  0.09	-21.6	 0.43	90.0	Image
265.7777256	+31.8326213	159.4590833	-21.2316389	C1040M20	 633.01	 217.23	103750-211353 	10 37 50.18	-21 13 53.9	 0.03	 0.6	   112.9	    3.4	<	 16.1	<	 14.9	     	    	    	    	  	    	 -0.26	     	 0.44	    	Image
250.9747146	+45.7546646	159.4675000	 -3.2117778	C1040M04	 639.60	 702.12	103752-031242 	10 37 52.20	-03 12 42.4	 0.03	 0.6	   216.3	    6.5	<	 16.7	<	 16.3	     	    	    	    	P*	  34	  0.35	 -6.0	 0.46	25.3	Image
260.0638706	+38.1275532	159.4845833	-13.3905278	C1040M12	 632.34	 179.18	103756-132325 	10 37 56.30	-13 23 25.9	 0.04	 0.6	   187.1	    6.4	 	 84.3	 	 16.8	 59.2	 1.3	 2.7	 0.3	P*	 171	  1.18	-83.5	 2.07	15.7	Image
261.9648173	+36.2063189	159.4997500	-15.8369444	C1040M16	 627.50	 551.98	103759-155013 	10 37 59.94	-15 50 13.0	 0.03	 0.6	   206.8	    6.6	 	 69.0	<	 18.6	-11.6	 1.2	    	 0.3	P*	 113	  2.86	 89.9	 1.48	 5.5	Image
253.8124001	+43.7301562	159.5321667	 -6.0674444	C1040M08	 623.65	 976.65	103807-060402 	10 38 07.72	-06 04 02.8	 0.03	 0.6	   458.0	   13.7	<	 19.9	<	 16.9	     	    	    	    	  	    	  5.56	  3.1	 0.48	 1.7	Image
263.6349998	+34.5039043	159.5722500	-18.0160556	C1040M20	 609.63	 988.92	103817-180057 	10 38 17.34	-18 00 57.8	 0.03	 0.6	   286.5	    8.6	<	 19.7	<	 18.4	     	    	    	    	P*	 129	  0.96	  3.5	 0.50	 9.7	Image
263.2937627	+34.8918674	159.5772917	-17.5373056	C1040M16	 608.73	 143.98	103818-173214 	10 38 18.55	-17 32 14.3	 0.03	 0.6	   133.1	    4.0	<	 17.8	<	 16.7	     	    	    	    	  	    	  1.02	-44.9	 0.45	 8.6	Image
268.2931127	+28.8849718	159.5852500	-24.8900278	C1040M24	 602.29	 299.26	103820-245324 	10 38 20.46	-24 53 24.1	 0.03	 0.6	   238.3	    8.2	 	 24.3	<	 16.8	-15.6	 1.9	    	 0.9	P*	  38	  1.09	 54.3	 0.59	 9.4	Image
265.7699960	+32.0664071	159.5977917	-21.0368056	C1040M20	 602.09	 264.06	103823-210212 	10 38 23.47	-21 02 12.5	 0.03	 0.6	   137.1	    4.8	 	 20.9	<	 19.1	-18.4	 2.2	    	 2.7	P*	  34	  0.77	 -0.8	 0.56	12.8	Image
269.5649352	+27.2176890	159.5992083	-26.8998333	C1040M28	 597.78	 776.88	103823-265359 	10 38 23.81	-26 53 59.4	 0.03	 0.6	   108.8	    3.3	<	 17.8	<	 14.6	     	    	    	    	  	    	  0.83	-77.7	 0.45	10.6	Image
267.9918491	+29.2999827	159.6001250	-24.3987500	C1040M24	 599.40	 417.17	103824-242355 	10 38 24.03	-24 23 55.5	 0.03	 0.6	   124.7	    3.8	<	 18.8	<	 15.5	     	    	    	    	  	    	  2.84	-11.2	 0.48	 3.3	Image
255.5754318	+42.4385994	159.6263333	 -7.8887222	C1040M08	 600.83	 539.66	103830-075319 	10 38 30.32	-07 53 19.4	 0.03	 0.6	   114.5	    3.5	<	 17.2	<	 15.1	     	    	    	    	  	    	  1.43	  8.3	 0.45	 6.2	Image
267.4635087	+30.0544867	159.6480000	-23.5166667	C1040M24	 589.46	 628.89	103835-233100 	10 38 35.52	-23 31 00.0	 0.03	 0.6	   128.8	    4.6	 	 18.4	<	 19.4	 88.4	 2.5	    	 5.2	  	    	  4.10	 85.0	 0.55	 2.4	Image
266.3888843	+31.4395415	159.6747500	-21.8521389	C1040M20	 584.45	  68.49	103841-215107 	10 38 41.94	-21 51 07.7	 0.03	 0.6	   296.8	    9.7	 	 43.5	<	 17.9	-81.1	 1.3	    	 0.3	S*	  30	  5.82	 -7.6	 0.87	 2.1	Image
256.2259074	+41.9884482	159.6936250	 -8.5446944	C1040M08	 584.71	 382.24	103846-083240 	10 38 46.47	-08 32 40.9	 0.03	 0.6	   147.8	    5.2	 	 22.5	<	 18.7	 84.2	 2.1	    	 2.1	P*	  28	  7.49	 77.9	 0.57	 1.3	Image
252.5077993	+44.9749791	159.7004583	 -4.5209722	C1040M04	 583.66	 387.95	103848-043115 	10 38 48.11	-04 31 15.5	 0.03	 0.6	   739.5	   22.2	<	 19.5	<	 17.3	     	    	    	    	  	    	  0.36	-11.3	 0.49	25.7	Image
267.9645899	+29.5170734	159.7117917	-24.2055278	C1040M24	 575.08	 463.60	103850-241219 	10 38 50.83	-24 12 19.9	 0.03	 0.6	   105.6	    3.2	<	 18.9	<	 16.6	     	    	    	    	  	    	  3.11	-79.4	 0.49	 3.0	Image
268.5856388	+28.8042072	159.7706667	-25.0996389	C1040M24	 561.84	 249.06	103904-250558 	10 39 04.96	-25 05 58.7	 0.03	 0.6	   147.1	    4.9	 	 39.5	<	 17.8	 15.7	 1.5	    	 0.7	P*	  46	  6.05	-54.4	 0.82	 2.0	Image
262.1156568	+36.4891335	159.7781250	-15.6853889	C1040M16	 563.27	 588.47	103906-154107 	10 39 06.75	-15 41 07.4	 0.03	 0.6	   449.8	   13.5	<	 16.6	<	 15.8	     	    	    	    	  	    	 20.77	 35.9	 0.44	 0.4	Image
265.6968893	+32.4831957	159.8005000	-20.6604444	C1040M20	 556.80	 354.46	103912-203937 	10 39 12.12	-20 39 37.6	 0.03	 0.6	   123.2	    3.7	<	 18.9	<	 16.3	     	    	    	    	  	    	 -0.04	     	 0.47	    	Image
268.6530139	+28.7734384	159.8061250	-25.1579722	C1040M24	 554.11	 235.07	103913-250928 	10 39 13.47	-25 09 28.7	 0.03	 0.6	   347.7	   12.3	 	 15.0	<	 16.2	-83.0	 2.9	    	 1.7	  	    	 10.91	 58.7	 0.50	 0.9	Image
265.8405151	+32.3433078	159.8205833	-20.8446111	C1040M20	 552.24	 310.27	103916-205040 	10 39 16.94	-20 50 40.6	 0.03	 0.6	   122.7	    3.7	<	 19.5	<	 18.0	     	    	    	    	  	    	  2.23	-83.1	 0.49	 4.1	Image
257.9419191	+40.6661089	159.8215000	-10.3866944	C1040M12	 554.13	 900.12	103917-102312 	10 39 17.16	-10 23 12.1	 0.03	 0.6	   100.3	    3.8	 	 39.8	 	 15.9	-15.9	 1.6	 2.9	 1.2	P*	  51	  9.89	  7.4	 0.81	 1.2	Image
